name,reaction,lenS,lenU,lendiff,io,na,oa,op,pa,qw,qy,su,label
1902F4002_028,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4002_029,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4002_030,54.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4002_031,1218.0,16.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4002_032,2099.0,20.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4002_033,310.0,18.0,49.0,-31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.2
1902F4002_034,2582.0,21.0,180.0,-159.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4002_035,862.0,8.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
1902F4002_036,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6
1902F4002_037,494.0,14.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4002_038,535.0,14.0,52.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2
1902F4002_039,1264.0,19.0,29.0,-10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4002_040,1387.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.2
1902F4002_041,225.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4002_042,1872.0,42.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8
1902F4002_043,1279.0,22.0,23.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8
1902F4002_044,6000.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4002_045,825.0,21.0,55.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6
1902F4002_046,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4002_047,1933.0,29.0,144.0,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6
1902F4002_048,420.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4002_049,326.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
1902F4002_050,249.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.8
1902F4002_051,824.0,13.0,41.0,-28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4002_052,697.0,20.0,58.0,-38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4002_053,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4002_054,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4002_055,196.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4002_056,67.0,15.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1902F4002_057,746.0,20.0,88.0,-68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4002_058,827.0,32.0,40.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4002_059,593.0,24.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4002_060,1237.0,18.0,67.0,-49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8
1902F4002_061,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4002_062,690.0,24.0,69.0,-45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4002_063,2014.0,25.0,34.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4
1902F4002_064,805.0,24.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4002_065,3706.0,65.0,15.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8
1902F4002_066,2252.0,37.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4
1902F4002_067,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4
1902F4002_068,6000.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4003_001,6000.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4003_002,552.0,60.0,13.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4003_003,555.0,32.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
1902F4003_004,418.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4003_005,2658.0,17.0,18.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6
1902F4003_006,155.0,50.0,18.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4003_007,168.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8
1902F4003_008,6000.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4003_009,779.0,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4003_010,401.0,23.0,53.0,-30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8
1902F4003_011,485.0,19.0,61.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4
1902F4003_012,632.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4003_013,296.0,63.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6
1902F4003_014,684.0,16.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6
1902F4003_015,469.0,19.0,55.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
1902F4003_016,6000.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4003_017,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4003_018,6000.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4003_019,589.0,39.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4003_020,1709.0,23.0,35.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4003_021,1616.0,31.0,38.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8
1902F4003_022,761.0,28.0,43.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4003_023,185.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4003_024,293.0,60.0,43.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
1902F4003_025,390.0,34.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4003_026,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4003_027,86.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2
1902F4003_028,5658.0,32.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4
1902F4003_029,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4003_030,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4003_031,1397.0,48.0,71.0,-23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
1902F4003_032,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4003_033,1371.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8
1902F4003_034,1034.0,38.0,51.0,-13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6
1902F4003_035,30.0,20.0,71.0,-51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4003_036,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4003_037,86.0,15.0,26.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8
1902F4003_038,6000.0,14.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
1902F4003_039,783.0,42.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1902F4003_040,684.0,22.0,110.0,-88.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4
1902F4003_041,6000.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4003_042,1734.0,29.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4
1902F4003_043,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4003_044,597.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4003_045,1276.0,13.0,64.0,-51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4
1902F4003_046,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4003_047,1222.0,20.0,101.0,-81.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4003_048,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4003_049,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4003_050,6000.0,25.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4003_051,1524.0,29.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.2
1902F4003_052,2604.0,18.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6
1902F4003_053,1683.0,40.0,46.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4003_054,1337.0,24.0,43.0,-19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4003_055,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4003_056,141.0,15.0,32.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4003_057,734.0,24.0,113.0,-89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4003_058,6000.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8
1902F4003_059,405.0,18.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2
1902F4003_060,918.0,49.0,12.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4003_061,1900.0,24.0,99.0,-75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4003_062,338.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.4
1902F4003_063,6000.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.6
1902F4003_064,6000.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4003_065,6000.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4003_066,52.0,15.0,53.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4003_067,385.0,24.0,38.0,-14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
1902F4003_068,2031.0,24.0,30.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1902F4003_069,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4003_070,32.0,25.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4003_071,82.0,19.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4003_072,6000.0,24.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4003_073,2795.0,65.0,69.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4003_074,655.0,37.0,60.0,-23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4003_075,2280.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4003_076,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4004_001,1771.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4004_002,1008.0,60.0,18.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4004_003,856.0,32.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4004_004,893.0,19.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4004_005,1254.0,50.0,16.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.6
1902F4004_006,948.0,22.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.8
1902F4004_007,610.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4004_008,530.0,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4004_009,964.0,44.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.4
1902F4004_010,1155.0,20.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.6
1902F4004_011,3028.0,24.0,28.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
1902F4004_012,134.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4004_013,560.0,45.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4004_014,141.0,20.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4004_015,6000.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,E
1902F4004_016,371.0,20.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,E
1902F4004_017,3896.0,1.0,21.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6
1902F4004_018,1068.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4004_019,381.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4004_020,391.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4004_021,464.0,39.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4004_022,408.0,48.0,37.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4004_023,825.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4004_024,380.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4004_025,2340.0,13.0,38.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4004_026,475.0,14.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4004_027,1068.0,20.0,27.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4004_028,1325.0,22.0,33.0,-11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4004_029,1124.0,23.0,41.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4004_030,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4004_031,248.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4004_032,484.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4004_033,1032.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4004_034,3508.0,14.0,24.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2
1902F4004_035,1321.0,13.0,24.0,-11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4004_036,345.0,24.0,43.0,-19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4004_037,971.0,19.0,81.0,-62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4004_038,642.0,23.0,24.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4004_039,1048.0,41.0,20.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1902F4004_040,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4004_041,445.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4004_042,1072.0,16.0,20.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8
1902F4004_043,1529.0,16.0,30.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4004_044,1622.0,28.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6
1902F4004_045,1202.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1902F4004_046,259.0,13.0,15.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4004_047,351.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4004_048,825.0,42.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4004_049,766.0,22.0,82.0,-60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8
1902F4004_050,1582.0,21.0,90.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4004_051,709.0,25.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4004_052,4848.0,29.0,66.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
1902F4004_053,1088.0,9.0,12.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4004_054,82.0,18.0,68.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8
1902F4004_055,1258.0,17.0,11.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4004_056,885.0,26.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.6
1902F4004_057,895.0,20.0,45.0,-25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8
1902F4004_058,1095.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1902F4004_059,558.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4004_060,292.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4004_061,325.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4004_062,449.0,17.0,22.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4004_063,966.0,24.0,29.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8
1902F4004_064,826.0,21.0,23.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.4
1902F4004_065,750.0,22.0,52.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.4
1902F4004_066,2307.0,7.0,20.0,-13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
1902F4004_067,96.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4004_068,2444.0,22.0,42.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4004_069,1177.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4004_070,1327.0,21.0,15.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2
1902F4004_071,1111.0,24.0,71.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4004_072,58.0,42.0,82.0,-40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2
1902F4004_073,1018.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.2
1902F4004_074,701.0,13.0,20.0,-7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8
1902F4004_075,874.0,65.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
1902F4004_076,1364.0,37.0,43.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
1902F4004_077,544.0,17.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4005_001,3063.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4005_002,2291.0,60.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4005_003,1407.0,32.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.4
1902F4005_004,1248.0,19.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.2
1902F4005_005,1735.0,50.0,7.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
1902F4005_006,4528.0,17.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.2
1902F4005_007,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1902F4005_008,6000.0,22.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8
1902F4005_009,6000.0,22.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4005_010,873.0,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4005_011,2873.0,44.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4005_012,1387.0,20.0,23.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4005_013,1957.0,18.0,22.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4005_014,860.0,24.0,27.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4005_015,6000.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4005_016,744.0,45.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6
1902F4005_017,1120.0,24.0,37.0,-13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1902F4005_018,6000.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8
1902F4005_019,871.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
1902F4005_020,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6
1902F4005_021,6000.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4005_022,6000.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
1902F4005_023,1254.0,39.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6
1902F4005_024,1382.0,48.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4005_025,20.0,23.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.2
1902F4005_026,1437.0,20.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.4
1902F4005_027,2325.0,23.0,49.0,-26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4
1902F4005_028,6000.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4005_029,1228.0,21.0,30.0,-9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2
1902F4005_030,257.0,17.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.4
1902F4005_031,1541.0,48.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2
1902F4005_032,494.0,43.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6
1902F4005_033,837.0,76.0,10.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
1902F4005_034,851.0,23.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1902F4005_035,3900.0,31.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
