name,d,v,t,f,label,fusion_pred
1902F6001_068,4.193070834324661,4.1238172495908,4.120605246040572,4.313909414606232,4.0,4.05068250569775
1902F6001_069,4.7365495297094435,4.870995359265243,4.980251414690417,4.8593681879871315,3.2,5.059216477477717
1902F6001_070,4.13383778102126,4.0556177454785765,4.120605246040572,4.340129186932645,3.6,4.0167869069239615
1902F6001_071,4.71379331523279,4.8257388629197235,4.828104887404495,4.498205493587744,2.8,4.921214707551402
1902F6001_072,4.25190630222116,4.068892751324176,4.120605246040572,4.277386714438096,3.8,4.057081241119717
1902F6001_073,4.193644690825869,4.119958810848088,4.120605246040572,3.9653891379434727,4.0,4.007390794911786
1902F6001_074,4.775676792131832,5.074858801245018,4.971665681663385,4.680882199967832,3.0,5.105783621558966
1902F6001_075,4.9387479263080225,4.657302526497198,4.839159482939199,4.465577153873662,3.2,4.976369633891429
1902F6001_076,4.130454577722371,4.037106291450142,4.120605246040572,4.398738281736388,3.8,4.021443607458573
1902F6001_077,4.783787620183816,4.901812238562018,4.970685092764277,4.596744216933885,3.6,5.050079089596472
1902F6001_078,4.539949520057849,3.9996558682872165,4.120605246040572,4.221804688653773,3.8,4.175696935436243
1902F6001_079,4.245179237413693,4.211896657777418,4.120605246040572,3.8706331287724955,3.8,4.041967253534223
1902F6001_080,4.930567462468637,4.91497241855504,4.935155343421866,4.601126948166116,5.4,5.109006032293975
1902F6001_081,4.130186065192482,4.157869329119911,4.120605246040572,3.995860685160942,4.0,3.9950405458868445
1902F6001_082,4.811877932610553,4.466117113584177,4.796193494991447,4.857587856951101,2.4,4.896768551303526
1902F6001_083,4.227242231485614,4.385103342302305,4.120605246040572,4.317262936613834,3.8,4.137775248625435
1902F6001_084,4.664946864862743,4.788554169772383,4.802531365961666,4.584554346598522,3.2,4.887721285559192
1902F6001_085,4.130025613350055,3.9984549574266253,4.120605246040572,4.660707829759869,4.0,4.064454350216799
1902F6001_086,4.130454577722371,4.225505307440957,4.120605246040572,4.270375807199424,4.0,4.0440440655853855
1902F6002_001,4.137809674266979,4.6363742877685015,4.101503365681995,4.662038332281443,4.4,4.280907631718919
1902F6002_002,4.220200499768312,4.81358760978154,4.766366873769308,4.800056880475916,5.0,4.71902084573905
1902F6002_003,4.740187288851421,4.903307770015829,4.823063490497266,4.966153077976382,5.2,5.086767590637566
1902F6002_004,4.693969150437092,4.541406470293618,4.101503365681995,4.91688644194027,4.8,4.607631600753754
1902F6002_005,4.172483489209226,4.65733984513209,4.101503365681995,4.609443691784701,5.0,4.295340417970793
1902F6002_006,4.144042844217447,4.512170640383301,4.101503365681995,4.713235621867273,5.2,4.247776955102639
1902F6002_007,4.239004840984279,4.349105276142818,4.101503365681995,4.526367321618833,4.6,4.1958083473011065
1902F6002_008,4.868344885896441,4.480246812627358,4.860478855588321,4.81198280287217,5.6,4.994319724047916
1902F6002_009,4.893790087740669,4.989831620653631,4.749115618583463,4.78622333631813,5.6,5.132848694262212
1902F6002_010,4.902209990206377,4.927552906490086,4.8119515254387295,4.806560204585218,5.8,5.1433223776215105
1902F6002_011,4.689560792434684,4.639473147317175,4.101503365681995,4.682064972781019,6.0,4.598579104940656
1902F6002_012,4.476863481164677,4.151416868963363,4.101503365681995,4.932234153074631,5.2,4.346850028187257
1902F6002_013,4.073923617148798,4.009846515022154,4.101503365681995,4.647461009169807,4.2,4.0503367866278035
1902F6002_014,4.706662502129319,4.9590800098221415,4.764966956206608,4.74167679954153,5.4,5.038982599959133
1902F6002_015,4.212634870648119,4.850781862180212,4.835329851497064,4.8571983998657675,5.4,4.766558975382697
1902F6002_016,4.075080971074308,4.347514861455065,4.101503365681995,4.498471942919777,4.4,4.113112746942479
1902F6002_017,4.173423504665001,4.1314122160776545,4.101503365681995,4.911915564742843,4.0,4.18288840929173
1902F6002_018,4.229302955298769,4.592622327225844,4.101503365681995,4.697966427764199,4.8,4.3180840728304535
1902F6002_019,4.456004959054701,4.762134717679404,4.720350645826105,4.929873556214303,5.2,4.842335979592249
1902F6002_020,4.903829836025856,4.754831118907567,4.853606072414763,4.807113958568483,4.4,5.106000835869201
1902F6002_021,4.12593486193676,4.656204950859536,4.729148552370026,4.732787808543996,4.4,4.575722487577187
1902F6002_022,4.69295018557969,4.625553468489026,4.101503365681995,4.78659065702078,4.6,4.6149171063293295
1902F6002_023,4.700561064393004,4.861043032709749,4.852795752650774,4.576274090784285,3.8,5.011227915887581
1902F6002_024,4.075080971074308,4.159389949902335,4.101503365681995,4.272632003433783,4.2,4.017432743338889
1902F6002_025,4.846024540364155,4.638029972271371,4.101503365681995,4.6627080674965375,5.4,4.682927746847126
1902F6002_026,4.728564084183896,4.840931923242607,4.86152946204697,4.685236315787911,5.4,5.040167413820031
1902F6002_027,4.734109802931793,4.752600899604848,4.781044259735306,4.803792148168925,6.0,5.000790001683494
1902F6002_028,4.442093459559956,4.114837928512996,4.101503365681995,4.321052647179396,4.8,4.188722458090536
1902F6002_029,4.630131813153022,4.692871053002858,4.755715788005234,4.491713091199556,5.2,4.856520938001125
1902F6002_030,4.178015714500248,4.813804834776495,4.729934115153318,4.812496356296127,5.6,4.680404454658116
1902F6002_031,4.417524712710218,4.1824302349075895,4.101503365681995,4.686817353848266,4.2,4.269342643342851
1902F6002_032,4.6916582065487695,4.751404702185602,4.101503365681995,4.204149780170729,4.6,4.551088630734938
1902F6002_033,4.559270696930963,4.8020667122578695,4.772130549009754,4.529290901997722,5.2,4.871184325765612
1902F6002_034,4.864697384415241,4.839870801280474,4.8606177123502246,4.720897543590192,5.2,5.107817982631344
1902F6002_035,4.730143449492489,4.875409578238832,4.863401006073991,4.500478036076968,5.4,5.021104216928795
1902F6002_036,4.509925559642703,4.402794401749591,4.101503365681995,4.482848496560878,5.0,4.3589861229123095
1902F6002_037,4.174766849550485,4.464328638097573,4.101503365681995,4.75175540737888,4.2,4.253736097573778
1902F6002_038,4.875294436641332,4.892310207426582,4.101503365681995,4.6582723326633575,5.0,4.7874221951039795
1902F6002_039,4.728465062231551,4.9213829039118995,4.751151870669627,4.764821739974351,5.8,5.036601291311032
1902F6002_040,4.076994725066706,4.25495220878862,4.101503365681995,4.710453005241527,4.2,4.129661853418522
1902F6002_041,4.869919768317404,4.752205530120921,4.861916634621067,4.662357746524675,5.6,5.073789390303588
1902F6002_042,4.547518938051338,4.950267455537722,4.769131949230179,5.041565116127974,5.4,4.9906475894630615
1902F6002_043,4.8742781171944864,4.69240900303172,4.807835161866952,5.002925153226565,5.6,5.078073533562388
1902F6002_044,4.529588706681741,4.5955733206069205,4.786582262245063,4.681005307463629,6.0,4.80887320014621
1902F6002_045,4.161662358844236,4.220652472862798,4.101503365681995,3.8640882437539745,4.0,4.023444999182093
1902F6002_046,4.700915796394431,4.796279100495917,4.8177481568546074,4.295505006957514,4.4,4.919833120235803
1902F6002_047,4.243770647955567,4.8422194682417405,4.920849661382124,4.201292661507749,5.0,4.695897685067548
1902F6002_048,4.134514715086875,4.605502619349684,4.101503365681995,4.60329040202122,4.8,4.254963009322127
1902F6002_049,4.075080971074308,4.445749834004234,4.101503365681995,4.095575585852723,4.0,4.080887897982532
1902F6002_050,4.173423504665001,4.162416745266334,4.101503365681995,4.1717088725458575,4.0,4.043724823946316
1902F6002_051,4.172149968303456,4.493193315986467,4.101503365681995,4.1024424073106225,4.0,4.141064019113644
1902F6002_052,4.679970287503703,4.529882878637766,4.773578711498908,4.3655257552889335,3.2,4.801831784286615
1902F6002_053,4.83363464193983,4.771061847168424,4.740438493441689,4.40196361068085,5.0,4.971118029274788
1902F6002_054,4.501393911075039,4.200188460457701,4.101503365681995,4.533367136567824,4.6,4.290816954876123
1902F6002_055,4.702619744975211,4.680268363067482,4.751080943084813,4.210121118729489,5.2,4.830968212504417
1902F6002_056,4.902652565774795,5.0010863673519586,4.867312369138187,4.591611866582023,5.8,5.151190159361572
1902F6002_057,4.711379473830762,4.696779327712803,4.765209362207153,4.652041690506543,5.6,4.937920846620009
1902F6002_058,4.696038987295689,4.6494047838469585,4.7629825617306,4.158482835039098,5.2,4.808869986760742
1902F6002_059,4.835881228439742,4.761847370746834,4.720074624902567,4.589267296529327,5.8,4.996457912269877
1902F6002_060,4.48940392187473,4.283803733854182,4.101503365681995,4.4260681247410325,5.0,4.291505589105705
1902F6002_061,4.743662656362232,4.813854069272163,4.961670469508672,4.427844491951082,5.4,5.02724165551598
1902F6002_062,4.079119133498055,4.195288470506924,4.101503365681995,4.359502333447514,4.4,4.042626388683645
1902F6002_063,4.158612928677005,4.430701231698245,4.101503365681995,4.448755155154952,4.6,4.169610668947127
1902F6002_064,4.174766849550485,4.303661699276011,4.101503365681995,4.348197210335439,3.8,4.114717266944184
1902F6002_065,4.664798702873593,4.459963676827992,4.727868815064891,4.179559809642396,4.2,4.704053857656373
1902F6002_066,4.906379589571116,4.7551397470151855,4.791539913429711,4.4172561892248074,5.0,5.0226077885001414
1902F6002_067,4.148356846774454,4.523320754943213,4.101503365681995,4.607506836591498,5.0,4.2311609954219715
1902F6002_068,4.704353720139789,4.4270660944396285,4.795779553707356,4.443546686151271,4.4,4.799148257391959
1902F6002_069,4.838282482250608,5.031116207073744,4.818544237758261,4.498294396769143,4.8,5.101323454813224
1902F6002_070,4.429636866529405,4.43303674191399,4.101503365681995,4.597852586048297,5.0,4.346720351652125
1902F6002_071,4.720303231549738,4.576803915824602,4.896341827113509,4.213752357209857,4.2,4.861068280148886
1902F6002_072,4.860237256669918,4.995492886959703,4.94536165238097,4.383785819746041,4.8,5.11908403693409
1902F6002_073,4.144467491236936,4.26136531580462,4.101503365681995,4.4970689526273535,4.6,4.115227229404357
1902F6002_074,4.6530323212439555,4.384041528018575,4.786252474787869,4.43688546761995,3.6,4.7464716462676515
1902F6002_075,4.160569896570045,4.367029362385185,4.101503365681995,4.245347563146191,4.0,4.112093052470206
1902F6002_076,4.083986644790633,4.372684874033637,4.101503365681995,4.568352611323597,4.2,4.139451738086873
1902F6002_077,4.882367720172652,4.354808395681724,4.730947133710302,4.377186693922719,4.0,4.823931914602606
1902F6002_078,4.794131232965855,4.601336960340693,4.888505530352021,4.517469848710995,4.8,4.968370755500162
1902F6002_079,4.491365986696011,4.4214429778362785,4.101503365681995,4.54710917187416,5.2,4.368119777071792
1902F6002_080,4.0776796084348135,4.358061976820437,4.101503365681995,4.468308062635119,4.0,4.111811411899464
1902F7001_001,4.229276692286449,4.557324277965955,4.783640732551412,4.580544704798825,4.0,4.579169513523247
1902F7001_002,4.30743869986042,4.9042436310631,4.81081811664146,4.341055794289359,4.0,4.709029079218172
1902F7001_003,4.738157628819079,4.759301501513727,4.801895004033068,4.651522797348161,4.6,4.974706136977962
1902F7001_004,4.713253582135914,4.761615207166997,4.106098096259933,4.626815348452645,4.6,4.640020117291934
1902F7001_005,4.881656280231142,4.873404559250467,4.791924709304197,4.780880302339902,4.2,5.099914635511205
1902F7001_006,4.258112179399298,4.895985089075718,4.79102061331005,4.432696429717354,3.8,4.690341947533945
1902F7001_007,4.291902888589559,4.647904147199047,4.81081811664146,4.868317435405178,5.0,4.724621226788254
1902F7001_008,4.3007688116075755,4.328157410992283,4.106098096259933,4.142157143602359,4.0,4.141982294536119
1902F7001_009,4.895009783249697,4.500879306937146,4.782364678203036,4.3311319121517196,5.0,4.8790217918247265
1902F7001_010,4.832605051747407,4.704203704195288,4.774400175508811,4.543357063616084,5.0,4.970351196014761
1902F7001_011,4.128409838790574,3.961559711317756,4.106098096259933,4.272027986755217,4.2,3.9832676114521997
1902F7001_012,4.715908802524835,4.348413063386689,4.743428876836072,4.3943191900572875,3.4,4.721501686032367
1902F7001_013,4.916779199868422,4.993964797474298,4.768395468158939,5.042888648223788,4.4,5.165027253857029
1902F7001_014,4.7330675713475,4.714508090255537,4.754477315038555,4.787772446169662,3.0,4.964409324155919
1902F7001_015,4.584988919015749,4.889598093842281,4.880900858053569,4.68786769648276,4.2,4.9707051401904
1902F7001_016,4.928842596182125,4.929453028918542,4.918168114959661,4.795287483584237,2.8,5.1749455897017125
1902F7001_017,4.741862632483597,4.7672728760515986,4.744235501237416,4.396175567391448,3.8,4.896937850715169
1902F7001_018,4.128409838790574,4.075432991508981,4.106098096259933,4.4530944088634286,3.6,4.040965706636436
1902F7001_019,4.303830666899998,4.030910820980375,4.106098096259933,4.138075666476061,4.0,4.053888832940451
1902F7001_020,4.909557662679264,4.508388655229284,4.827737130894484,4.569775836308223,4.8,4.963623308616828
1902F7001_021,4.69866692440694,4.923450909594911,4.774400175508811,4.602501381419397,4.4,4.985429840296497
1902F7001_022,4.893373577330465,4.699622141870921,4.106098096259933,4.440586159368955,3.8,4.677456415661481
1902F7001_023,4.962441075004674,4.651876512445996,4.851291736104279,4.761961643445941,4.4,5.083222382137441
1902F7001_024,4.220452034852866,4.018462394707835,4.106098096259933,4.243451149060766,4.0,4.027908119064565
1902F7001_025,4.764756973355639,4.644491542731867,4.795077082736541,4.735750539349536,5.4,4.962861247917799
1902F7001_026,4.761636906759354,4.818466393491163,4.841884948503002,4.591787689847687,5.2,5.0088907080608545
1902F7001_027,4.128409838790574,3.994871413615585,4.106098096259933,4.023969899133128,4.0,3.965898958725703
1902F7001_028,4.730383658106402,4.39031153815331,4.779837797476281,4.209786313969855,4.6,4.716394483516215
1902F7001_029,4.55996530082366,4.929834065163204,4.759356328400206,4.311833931493396,5.0,4.8351383896566045
1902F7001_030,4.728380429101935,4.415244642187401,4.799700622532679,4.650898634882924,3.2,4.8401790011787735
1902F7001_031,4.750627698600288,4.757726490076666,4.864057768186692,4.881395155595729,4.2,5.044154494614386
1902F7001_032,4.716326900169273,4.6713837079557985,4.106098096259933,4.381118282032357,4.8,4.552938712971407
1902F7001_033,4.875141447002746,4.625947715827006,4.867564704893344,4.770413732995831,5.6,5.0436050119156235
1902F7001_034,4.950290730390647,4.634079616704019,4.875638113638908,4.422028527286819,5.2,5.010346647959953
1902F7001_035,4.130079881641116,3.9257162713701574,4.106098096259933,4.094859612781904,4.0,3.9576113082123667
1902F7001_036,4.1286398931695825,3.9319117458094173,4.106098096259933,4.122634962327426,4.0,3.9605564441662655
1902F7001_037,4.302692520279487,4.180902491873025,4.106098096259933,4.295414095037653,4.0,4.119150252516648
1902F7001_038,4.299863273460241,4.057981743773158,4.106098096259933,4.33149053962493,4.0,4.087918291622019
1902F7001_039,4.831310777225557,4.701985476721392,4.758124945889016,4.384719252269454,4.8,4.924162924479646
1902F7001_040,4.717365127288778,4.625633466665894,4.81585033214881,4.269399250685723,3.0,4.829437103690327
1902F7001_041,4.699004173677762,4.706467595547722,4.765229690331835,4.267527661046437,5.6,4.827249851550534
1902F7001_042,4.868119710747453,4.564888291140117,4.800434374416678,4.397807931904013,5.2,4.91346129694889
1902F7001_043,4.695053932845336,4.604792392145206,4.794723277641363,4.327233898956838,3.0,4.815413394925255
1902F7001_044,4.571087208080517,4.962574382502407,4.874106742110462,4.617577890928764,5.4,4.968269061780163
1902F7001_045,4.234094965159588,4.128491284167818,4.106098096259933,4.146729707224216,4.2,4.0498165901709005
1902F7001_046,4.692305481230332,4.09858808993154,4.106098096259933,4.517614178558757,3.0,4.357149814686888
1902F7001_047,4.730282919942456,4.589406837330547,4.747801357490803,4.742361016550674,3.2,4.906217128927313
1902F7001_048,4.736196004714709,4.609106478019221,4.848096404305677,4.55588197909794,1.8,4.917585226915982
1902F7001_049,4.276119266895853,4.022511991467811,4.106098096259933,4.443468686170531,4.0,4.088232267123885
1902F7001_050,4.296317667940905,4.0590972606269276,4.106098096259933,4.099517589580541,4.0,4.053314887996256
1902F7001_051,4.688119653213879,4.409904955194969,4.106098096259933,4.494597097743366,3.0,4.461726956327195
1902F7001_052,4.751560033325276,4.917250486277775,4.8604987720865305,4.776532835780855,3.8,5.074820621092521
1902F7001_053,4.809785719510912,4.829196899649128,4.951002779809579,4.980901529031853,3.0,5.13119292838102
1902F7001_054,4.191738594945207,4.077746553231991,4.106098096259933,4.10589009898217,3.8,4.014329504426914
1902F7001_055,4.738535608813121,4.9962197331394895,4.777936485399791,4.5119058575057025,2.8,5.0088833032965825
1902F7001_056,4.24788693147327,4.0336587939988435,4.106098096259933,4.137363075557751,4.0,4.029749204664493
1902F7001_057,4.298224542670091,4.09405238577686,4.106098096259933,4.126861759797494,4.0,4.06662531059165
1902F7001_058,4.7293115808856445,4.291297341264788,4.7356018370278035,4.125032036360104,2.8,4.63739623518055
1902F7001_059,4.70017998513829,4.397761667887617,4.106098096259933,4.300371413487603,5.0,4.421733281414609
1902F7001_060,4.887648687531264,4.603428569334287,4.892186162898429,4.4470518757094215,5.4,4.983114390360345
1902F7001_061,4.772940265353354,4.628840058140616,4.789394598357029,4.6141192017960595,3.0,4.934193360349125
1902F7001_062,4.250816919471531,4.015994100686376,4.106098096259933,4.174922599692028,3.8,4.031100162942314
1902F7001_063,4.6699240439021965,4.326164610014821,4.748527357792376,4.297304292273562,3.0,4.6644739736215
1902F7001_064,4.718414603779623,4.625024126241044,4.783371842058772,4.456313746663192,1.6,4.86378593550616
1902F7001_065,4.129219657644445,3.9606221531651755,4.106098096259933,4.193295438515477,3.0,3.973477342999342
1902F7001_066,4.770998633227935,4.637655172945967,4.94767336564251,4.524022786126861,2.4,4.975632160462788
1902F7001_067,4.248979314581092,4.047242206304792,4.106098096259933,4.186061101980363,3.8,4.03952762587133
1902F7001_068,4.707474390526486,4.800881879104365,4.71835069266216,4.3204094029635565,2.4,4.859502751712182
1902F7001_069,4.720709566508025,4.2945273648999684,4.779902293769838,4.0742362075905785,2.4,4.64104923432394
1902F7001_070,4.248776704966472,4.050680709568018,4.106098096259933,4.063842070230184,3.6,4.026852298885239
1902F7001_071,4.745355072855261,4.820185033575644,4.8535590922659875,4.321144382597642,1.6,4.940515717507173
1902F7001_072,4.22971817587865,4.685580434336872,4.750126608389289,4.331205503631373,2.4,4.555410867425919
1902F7001_073,4.520787582283117,4.685544290010166,4.825144157482709,4.22637051572804,1.6,4.732748029055023
1902F7001_074,4.249004645327225,4.039071672429539,4.106098096259933,4.096542235639772,3.2,4.027209559348902
1902F7001_075,4.239982279857153,4.310969541220605,4.106098096259933,4.332366161727691,4.0,4.13786744830915
1902F7001_076,4.9287299907954925,4.726138276148645,4.985508829111205,4.542955835201006,5.4,5.093115734501372
1902F7001_077,4.950557982605288,4.952696432637817,4.885574890024836,4.67210683767794,5.2,5.1605774204853985
1902F7001_078,4.249121545157603,4.666260058911973,4.734874882783421,4.7131456255949296,4.6,4.639573732495893
1902F7002_001,4.084012750853242,4.071245753632787,4.103409702037822,4.223440196566594,4.0,3.9827153943957034
1902F7002_002,4.226831665710334,4.820803614763909,4.763056492403922,4.487276907332797,4.0,4.574568075357413
1902F7002_003,4.700405229089934,4.923645660595702,4.799255849131435,5.007794934137781,4.6,4.97785942288279
1902F7002_004,4.656346959814643,4.3934967159931855,4.747104098981642,4.198136607730493,4.6,4.612160864325848
1902F7002_005,4.176059757341035,4.3487653092024114,4.103409702037822,4.2335458878296,4.0,4.086842719215369
1902F7002_006,4.178233295883623,4.872729791335003,4.763056492403922,4.591687169081538,4.6,4.583478717944184
1902F7002_007,4.261340643468543,4.140193412252856,4.103409702037822,4.468006078261512,4.0,4.099407194360924
1902F7002_008,4.858352476365925,4.680352991800962,4.7551893429756635,4.809948106280267,5.0,4.934698331008767
1902F7002_009,4.864327661427212,4.970069186436046,4.786008740169338,5.053439195990575,5.6,5.068416072618002
1902F7002_010,4.833152478143237,4.805128101133504,4.719886849954525,5.179675569787659,5.2,4.999027051088791
1902F7002_011,4.6915005184845455,4.961714269825629,4.858801579163321,4.689673706232087,5.0,4.956213897835804
1902F7002_012,4.727095192169093,4.884446651247768,4.785366738624341,4.700077686889113,3.6,4.9261449073422
1902F7002_013,4.074821936448848,4.032022922893475,4.103409702037822,4.384234782712404,4.0,3.9878622370170165
1902F7002_014,4.51050033433093,4.85725366884079,4.867611113349804,5.09750549557055,5.8,4.894638159443319
1902F7002_015,4.186335005476642,5.104456253980013,4.771570863564158,5.3315432726344625,5.2,4.777813192476663
1902F7002_016,4.074821936448848,4.12084444396842,4.103409702037822,4.589494217279802,4.2,4.034538007194576
1902F7002_017,4.679047091630197,4.731115394815134,4.755057561067944,4.692823871704048,5.8,4.838118154073216
1902F7002_018,4.224700310946115,4.719366946580297,4.717451689278957,4.429277280150664,5.0,4.508576006401252
1902F7002_019,4.851014780390813,4.624614320473971,4.824929553513112,4.690132634726958,5.0,4.918889802758569
1902F7002_020,4.503949798826496,4.732291356377485,4.103409702037822,4.852052989414675,5.2,4.4804629636397095
1902F7002_021,4.252969783673758,4.2242970644855555,4.103409702037822,4.44478301698077,4.2,4.114075771519429
1902F7002_022,4.870647758726159,4.801177281856342,4.838350581561495,4.943643785949334,5.2,5.028391637208407
1902F7002_023,4.708968536775196,4.947622029707912,4.787285082766576,5.148184573977454,5.8,5.00194514366705
1902F7002_024,4.697545345183179,4.89514984988144,4.719617503213424,4.721297255379488,5.2,4.89149264574561
1902F7002_025,4.662202384893731,4.775429976925744,4.7808302606365185,4.650115059405968,4.8,4.846180597485553
1902F7002_026,4.844079159106815,4.900411254145023,4.827855335932329,4.97232245282907,5.4,5.045297830798179
1902F7002_027,4.495450459857251,4.525988423268429,4.697588343817682,4.626831598281745,5.2,4.624648714950338
1902F7002_028,4.685949311010781,5.008712362817133,4.768523903212099,4.79689425123835,5.4,4.951314675472785
1902F7002_029,4.1845741235601,4.008898644390801,4.103409702037822,4.039894803329135,4.0,3.994182142224357
1902F7002_030,4.191835599442267,4.9396761106486835,4.751344625469023,4.694933594875936,5.2,4.626053021033506
1902F7002_031,4.504551673529449,4.490464540387117,4.103409702037822,5.06227587538447,5.0,4.439519777688171
1902F7002_032,4.702522479880225,4.75540955622769,4.7478944981225775,4.504935211716267,5.0,4.820473374013069
1902F7002_033,4.525082444637703,4.912774579915548,4.737987902730656,4.449960704105095,4.6,4.757512366048071
1902F7002_034,4.670070075806013,4.857099467325283,4.765701210399117,4.619688088076422,4.2,4.864937416950071
1902F7002_035,4.500537420027488,4.179367801056284,4.103409702037822,4.489035261575036,4.4,4.236816158764415
1902F7002_036,4.861661640884019,4.995656835967973,4.767836758637123,4.907435776899843,4.8,5.0490406781119015
1902F7002_037,4.15438453595073,4.81666172996787,4.103409702037822,5.12980387370818,3.8,4.374769568948908
1902F7002_038,4.682713475382263,4.847240494856989,4.772952666936775,4.596395146305049,3.2,4.867206366929387
1902F7002_039,4.183554889602364,4.0310219349071135,4.103409702037822,4.28655871504798,3.8,4.017652203150895
1902F7002_040,4.169924914797296,4.384183515521711,4.103409702037822,4.445846322556037,3.6,4.12121547344161
1902F7002_041,4.69106078868283,5.1314886859508135,4.879567827234067,5.129288517200579,6.0,5.06858734392459
1902F7002_042,4.9067830785199265,5.169089266834938,4.866987913223843,5.247059255167029,6.4,5.170610620486413
1902F7002_043,4.503352341995067,4.317435717319391,4.103409702037822,5.100892961677553,5.2,4.391573705005706
1902F7002_044,4.514709481440946,4.63190929271347,4.71360180235256,4.601591722599765,5.4,4.675442626334866
1902F7002_045,4.077584069603005,4.120447971310166,4.103409702037822,4.486048228975347,4.0,4.020370259580381
1902F7002_046,4.157425203174687,4.067852540554031,4.103409702037822,4.524046304101931,4.0,4.0448225658200565
1902F7002_047,4.252856663627331,4.067804138393327,4.103409702037822,4.454911214843038,4.0,4.076070192582879
1902F7002_048,4.669620493970016,4.85803461110293,4.732759043103685,4.932098172591095,5.0,4.905425895515432
1902F7002_049,4.896364310078025,5.0893049270010895,4.759189649490497,5.151072998380439,5.2,5.111022273143136
1902F7002_050,4.903763126298122,4.9695862688887775,4.754012630540734,5.116346805913355,6.2,5.080426137296036
1902F7002_051,4.161545559702462,4.457295184128593,4.103409702037822,4.193718636606327,4.4,4.107718514871689
1902F7002_052,4.68763238155548,4.647651201928681,4.772569828877599,4.384495904930289,3.2,4.7627539686070275
1902F7002_053,4.077584069603005,4.135030785557965,4.103409702037822,4.192370148218922,4.0,3.9912544224228337
1902F7002_054,4.152377835458028,4.453583462358444,4.103409702037822,4.797758992503085,4.0,4.193080802205667
1902F7002_055,4.251046342368875,4.327772273760619,4.103409702037822,4.464645255797576,4.0,4.1451079397804484
1902F7002_056,4.913275772352735,5.0779017924507155,4.8316190759643645,4.857676487470595,6.0,5.105302757071456
1902F7002_057,4.876071968310787,5.086463557396166,4.766237623556098,5.244519834271427,5.8,5.112239646049493
1902F7002_058,4.933624629979746,5.158164397468869,4.9422525725641595,4.988588305078668,6.0,5.176919314330677
1902F7002_059,4.516977663715869,4.528988443645998,4.697588343817682,4.42865826563567,5.0,4.600800270419162
1902F7002_060,4.480690895571914,4.294672795393789,4.103409702037822,4.293083626992136,5.0,4.230172228334785
1902F7002_061,4.7092294392393175,5.022865672829834,4.804045546809879,4.882553270797929,3.2,4.993858263719165
1902F7002_062,4.612248185631148,4.8133855646927275,4.772269927137349,4.735305461318116,2.8,4.842862299569644
1902F7002_063,4.784048187898145,4.615812627755492,4.750347844494162,4.909069587114998,3.8,4.890471759326402
1902F7002_064,4.8092567775193835,4.8769385224570385,4.737420906568161,5.0716382760369605,4.8,5.002948635894609
1902F7002_065,4.935827883140016,5.072491419714023,5.012521667951984,4.90697697411552,5.6,5.1683132186829805
1902F7002_066,4.473351087427521,4.144706725603175,4.103409702037822,4.402096041100938,3.8,4.199027293922066
1902F7002_067,4.517700086203014,4.5126155664667555,4.697588343817682,4.461342560095882,4.6,4.601686959626249
1902F7002_068,4.077584069603005,4.1392840355878615,4.103409702037822,4.30541258519226,4.2,4.002729940227183
1902F7002_069,4.156136636854759,3.9528187449641914,4.103409702037822,4.090477604982312,4.0,3.976447754599863
1902F7002_070,4.690909510015551,4.86629911812991,4.82209974299019,4.654829065740259,6.2,4.907662383209464
1902F7002_071,4.923262101833553,5.111016772371926,4.962918207215242,5.0267902506366156,6.0,5.173143642628278
1902F7002_072,4.936060148408643,5.112658332921349,4.929022939731487,5.005995545324434,6.6,5.167301881043919
1902F7002_073,4.512360846106573,4.555555299802151,4.103409702037822,4.407476722701606,5.0,4.34762933484206
1902F7002_074,4.716472428867373,4.994895375548848,4.774067640854368,5.007886833902004,6.2,4.996582973530219
1902F7002_075,4.492003456687329,4.5000544593088865,4.103409702037822,4.665163836928048,5.0,4.3615348288586
1902F7002_076,4.774733323645777,5.143927997656855,4.901072087071963,4.987353855365581,6.4,5.100543528789153
1902F7002_077,4.191770729217996,3.9980304403557794,4.103409702037822,4.6694498520756085,4.6,4.066697327854869
1902F7002_078,4.5098487227917445,4.495448406560353,4.103409702037822,4.408019118350399,5.0,4.3264613462053365
1902F7002_079,4.085689023409627,4.200102207795689,4.103409702037822,4.214266346448424,4.2,4.0107157786682155
1902F7002_080,4.728526706786211,4.771764530006338,4.742230734397747,4.61202086101428,2.8,4.858095310004228
1902F7002_081,4.460065846268212,4.41941818442111,4.103409702037822,4.371679515950381,2.4,4.268316009496337
1902F7002_082,4.8921119303681815,5.061954416297875,4.944916064002803,4.599698310887114,5.2,5.086272827423482
1902F7002_083,4.073448670662777,4.009360358984908,4.103409702037822,4.363810177368724,4.0,3.980717042835352
1902F7002_084,4.886039630698175,5.025510909874578,4.7902479524326385,4.713008113313116,5.2,5.04548071305984
1902F7002_085,4.1852818117771795,4.575352820906309,4.103409702037822,4.817886462243817,4.8,4.2508152481305075
1902F7003_001,4.062517763570604,4.101501213320897,4.08363610421863,4.193829398148222,4.0,4.008488384148312
1902F7003_002,4.217750164806687,4.750958396992559,4.672943661804998,4.680771320250632,4.4,4.571813073167086
1902F7003_003,4.688623125779758,4.612208965212257,4.684716835106553,4.786353301589161,5.0,4.8145836968668005
1902F7003_004,4.678133545937049,4.817001211093372,4.698262353284443,5.159965316105918,5.0,4.934815866657647
